rok,dziedzina,poczta,wojewodztwo,Longitude,Latitude
2011,plastyka,Iwiec,kujawsko-pomorskie,18.097,53.527
2011,historia,Racibórz,śląskie,18.220,50.092
2011,muzyka,Wrocław,dolnośląskie,16.917,51.124
2011,muzyka,Kończyce Wielkie,śląskie,18.644,49.835
2011,muzyka,Kluczbork,opolskie,18.218,50.972
2011,astronomia,Janowice,małopolskie,20.873,49.912
2011,astronomia,Białystok,podlaskie,23.144,53.112
2011,muzyka,Tarnów,małopolskie,20.986,50.012
2011,muzyka,Zakrzew,mazowieckie,21.030,51.450
2011,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,muzyka,Stargard Szczeciński,zachodniopomorskie,15.033,53.375
2011,muzyka,Warszawa,mazowieckie,21.003,52.238
2011,muzyka,Kraków,małopolskie,19.883,50.074
2011,matematyka,Dywity,warmińsko-mazurskie,20.488,53.894
2011,matematyka,Katowice,śląskie,19.023,50.276
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,astronomia,Wydminy,warmińsko-mazurskie,22.065,53.955
2011,chemia,Gdynia,pomorskie,18.509,54.526
2011,matematyka,Rzeszów,podkarpackie,22.058,50.032
2011,plastyka,"Ksawerów, Wola Zaradzyńska",łódzkie,19.419,51.678
2011,biologia,Giżycko,warmińsko-mazurskie,21.767,54.036
2011,muzyka,Warszawa,mazowieckie,20.952,52.273
2011,chemia,Sanok,podkarpackie,22.206,49.555
2011,muzyka,Bytom,śląskie,18.916,50.348
2011,nauki społeczne,Wilamowice,śląskie,19.157,49.921
2011,muzyka,Kraków,małopolskie,19.943,50.062
2011,muzyka,Piła,wielkopolskie,16.738,53.151
2011,informatyka,Rzeszów,podkarpackie,22.058,50.032
2011,matematyka,Mielec,podkarpackie,21.424,50.287
2011,muzyka,Katowice,śląskie,19.023,50.276
2011,balet,Gdynia,pomorskie,18.509,54.526
2011,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2011,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2011,matematyka,Opole,opolskie,17.977,50.673
2011,plastyka,Łódź,łódzkie,19.456,51.759
2011,plastyka,Lutomiersk,łódzkie,19.182,51.779
2011,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2011,informatyka,Kraków,małopolskie,19.883,50.074
2011,muzyka,Zielona Góra,lubuskie,15.522,51.943
2011,humanistyka,Gorzów Wlkp.,lubuskie,15.237,52.733
2011,fizyka,Warszawa,mazowieckie,21.058,52.227
2011,astronomia,Koluszki,łódzkie,19.865,51.749
2011,plastyka,Warszawa,mazowieckie,21.146,52.238
2011,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2011,chemia,Opole,opolskie,17.977,50.673
2011,matematyka,Ostrołęka,mazowieckie,21.559,53.088
2011,historia,Żywiec,śląskie,19.182,49.691
2011,historia,Tulce,wielkopolskie,17.136,52.340
2011,chemia,Toruń,kujawsko-pomorskie,18.598,53.014
2011,matematyka,Bielsko-Biała,śląskie,19.058,49.822
2011,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,muzyka,Szczecin,zachodniopomorskie,14.667,53.377
2011,muzyka,Tarnów,małopolskie,20.986,50.012
2011,humanistyka,Pionki,mazowieckie,21.450,51.476
2011,plastyka,Raciborowice Górne,dolnośląskie,15.705,51.227
2011,biologia,Trzebnica,dolnośląskie,17.107,51.338
2011,chemia,Kołobrzeg,zachodniopomorskie,15.583,54.176
2011,matematyka,Bytom,śląskie,18.916,50.348
2011,plastyka,Częstochowa,śląskie,19.120,50.812
2011,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,fizyka,Łukowa,lubelskie,22.905,50.401
2011,historia,Oborniki,wielkopolskie,16.767,52.652
2011,matematyka,Łódź,łódzkie,19.452,51.801
2011,biologia,Łomża,podlaskie,22.059,53.178
2011,muzyka,Radom,mazowieckie,21.147,51.403
2011,fizyka,Łódź,łódzkie,19.452,51.801
2011,muzyka,Wasilków,podlaskie,23.208,53.199
2011,biologia,Ełk,,22.361,53.846
2011,balet,Łomianki,mazowieckie,20.865,52.348
2011,fizyka,Białystok,podlaskie,23.144,53.112
2011,chemia,Oświęcim,małopolskie,19.210,50.034
2011,fizyka,Łódź,łódzkie,19.472,51.772
2011,informatyka,Warszawa,mazowieckie,21.058,52.227
2011,muzyka,Warszawa,mazowieckie,21.180,52.190
2011,biologia,Tyczyn,podkarpackie,22.049,49.947
2011,matematyka,Białystok,podlaskie,23.144,53.112
2011,plastyka,Piastów,mazowieckie,20.840,52.185
2011,muzyka,Kraków,małopolskie,19.883,50.074
2011,muzyka,Warszawa,mazowieckie,20.952,52.273
2011,plastyka,Kaniów,śląskie,19.066,49.905
2011,informatyka,Białystok,podlaskie,23.144,53.112
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,filozofia,Katowice,śląskie,19.023,50.276
2011,astronomia,Truskolasy,śląskie,18.829,50.860
2011,matematyka,Łódź,łódzkie,19.456,51.759
2011,fizyka,Bielsko-Biała,śląskie,19.058,49.822
2011,historia,Łódź,łódzkie,19.472,51.772
2011,historia,Hażlach,śląskie,18.668,49.787
2011,matematyka,Rzekuń,mazowieckie,21.651,53.046
2011,muzyka,Suchy Las,wielkopolskie,16.840,52.513
2011,matematyka,Rzeszów,podkarpackie,22.058,50.032
2011,muzyka,Tychy,śląskie,19.020,50.122
2011,muzyka,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2011,humanistyka,Wojaszówka,podkarpackie,21.711,49.777
2011,muzyka,Wrocław,dolnośląskie,17.029,51.103
2011,matematyka,Kraków,małopolskie,19.943,50.062
2011,muzyka,Lublin,lubelskie,22.543,51.261
2011,muzyka,Harta,podkarpackie,22.204,49.859
2011,historia,Rzeszów,podkarpackie,22.058,50.032
2011,informatyka,Knurów,śląskie,18.644,50.212
2011,historia,Gliwice,śląskie,18.671,50.294
2011,biologia,Strzałkowo,wielkopolskie,17.808,52.320
2011,biologia,Bażanowice,śląskie,18.704,49.738
2011,muzyka,Rzeszów,podkarpackie,22.058,50.032
2011,muzyka,Warszawa,mazowieckie,21.058,52.227
2011,matematyka,Pilica,śląskie,19.683,50.487
2011,geografia,Słupsk,pomorskie,17.028,54.464
2011,biologia,Katowice,śląskie,19.023,50.276
2011,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2011,informatyka,Brwinów,mazowieckie,20.732,52.167
2011,muzyka,Marki,mazowieckie,21.104,52.321
2011,historia,Warszawa,mazowieckie,20.952,52.273
2011,matematyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2011,muzyka,Warszawa,mazowieckie,21.146,52.238
2011,matematyka,Bolesławiec,dolnośląskie,15.566,51.266
2011,matematyka,Kęty,małopolskie,19.221,49.878
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,filozofia,Szczecin,zachodniopomorskie,14.590,53.469
2011,muzyka,Bytom,śląskie,18.916,50.348
2011,fizyka,Kraków,małopolskie,19.943,50.062
2011,chemia,Kościan,wielkopolskie,16.681,52.095
2011,informatyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2011,geografia,Łódź,łódzkie,19.452,51.801
2011,biologia,Horyniec Zdrój,podkarpackie,23.348,50.199
2011,muzyka,Wodzisław Śląski,śląskie,18.472,50.003
2011,humanistyka,Wągrowiec,wielkopolskie,17.197,52.809
2011,matematyka,Mieszkowice,zachodniopomorskie,14.454,52.788
2011,muzyka,Lublin,lubelskie,22.543,51.261
2011,muzyka,Chorzów,śląskie,18.955,50.297
2011,chemia,Biskupice Wielkopolskie,wielkopolskie,17.169,52.462
2011,humanistyka,Czernikowo,kujawsko-pomorskie,18.971,52.930
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,plastyka,Warszawa,mazowieckie,20.952,52.273
2011,muzyka,Rybnik,śląskie,18.599,50.154
2011,humanistyka,Tarnowskie Góry,śląskie,18.863,50.424
2011,muzyka,Poznań,wielkopolskie,16.899,52.413
2011,biologia,Żary,lubuskie,15.137,51.642
2011,fizyka,Łódź,łódzkie,19.456,51.759
2011,historia,Wieliczka,małopolskie,20.065,49.987
2011,plastyka,Wrzosowa,śląskie,19.126,50.740
2011,biologia,Słupsk,pomorskie,17.028,54.464
2011,muzyka,Warszawa,mazowieckie,20.952,52.273
2011,muzyka,Radom,mazowieckie,21.147,51.403
2011,matematyka,Warszawa,mazowieckie,21.003,52.238
2011,informatyka,Przysucha,mazowieckie,20.642,51.346
2011,muzyka,Jaworzno,,19.350,50.172
2011,muzyka,Daleszyce,świętokrzyskie,20.781,50.808
2011,matematyka,Leszno,wielkopolskie,16.594,51.842
2011,fizyka,Marki,mazowieckie,21.104,52.321
2011,humanistyka,Gorzów Wlkp.,lubuskie,15.237,52.733
2011,fizyka,Gdynia,pomorskie,18.509,54.526
2011,balet,Gdańsk,pomorskie,18.611,54.387
2011,muzyka,Łódź,łódzkie,19.456,51.759
2011,balet,Gdańsk,pomorskie,18.611,54.387
2011,muzyka,Kolbudy,pomorskie,18.463,54.257
2011,historia,Białystok,podlaskie,23.144,53.112
2011,humanistyka,Kraków,małopolskie,19.883,50.074
2011,informatyka,Niedrzwica Duża,lubelskie,22.387,51.109
2011,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2011,matematyka,Brzesko,małopolskie,20.603,49.965
2011,muzyka,Gdynia,pomorskie,18.509,54.526
2011,biologia,Lubaczów,podkarpackie,23.139,50.156
2011,matematyka,Kraków,małopolskie,19.943,50.062
2011,muzyka,Marki,mazowieckie,21.104,52.321
2011,muzyka,Czyżówka,lubuskie,15.160,51.508
2011,fizyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2011,matematyka,Gogolin,opolskie,18.027,50.492
2011,matematyka,Warszawa,mazowieckie,21.058,52.227
2011,muzyka,Swarzędz,wielkopolskie,17.095,52.417
2011,biologia,Lututów,łódzkie,18.455,51.354
2011,muzyka,Pabianice,łódzkie,19.358,51.657
2011,matematyka,Niemcz,kujawsko-pomorskie,18.035,53.192
2011,chemia,Gliwice,śląskie,18.671,50.294
2011,biologia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2011,biologia,Szczecin,zachodniopomorskie,14.590,53.469
2011,humanistyka,Police,zachodniopomorskie,14.559,53.510
2011,chemia,Katowice,śląskie,19.023,50.276
2011,muzyka,Sławno,zachodniopomorskie,16.691,54.354
2011,muzyka,Kraków,małopolskie,19.943,50.062
2011,plastyka,Warszawa,mazowieckie,20.952,52.273
2011,plastyka,Kałuszyn,mazowieckie,20.854,52.456
2011,matematyka,Czaniec,śląskie,19.253,49.850
2011,informatyka,Gliwice,śląskie,18.671,50.294
2011,matematyka,Katowice,śląskie,19.023,50.276
2011,biologia,Żary,lubuskie,15.137,51.642
2011,biologia,Oświęcim,małopolskie,19.210,50.034
2011,muzyka,Skierniewice,łódzkie,20.158,51.955
2011,matematyka,Biała k/Płocka,mazowieckie,19.652,52.607
2011,muzyka,Marki,mazowieckie,21.104,52.321
2011,matematyka,Brzeźnica,małopolskie,19.632,49.950
2011,plastyka,Kolonia Opacz,mazowieckie,20.880,52.168
2011,plastyka,Częstochowa,śląskie,19.120,50.812
2011,matematyka,Dębica,podkarpackie,21.412,50.052
2011,fizyka,Tychy,śląskie,19.020,50.122
2011,plastyka,Kraków,małopolskie,19.883,50.074
2011,chemia,Bielsko-Biała,śląskie,19.058,49.822
2011,balet,Piekary Śląskie,śląskie,18.927,50.379
2011,fizyka,Jastrząb,mazowieckie,20.968,51.242
2011,matematyka,Przerośl,podlaskie,22.693,54.245
2011,muzyka,Kraków,małopolskie,19.883,50.074
2011,matematyka,Lublin,lubelskie,22.543,51.261
2011,matematyka,Kielce,świętokrzyskie,20.639,50.842
2011,chemia,Łódź,łódzkie,19.452,51.801
2011,muzyka,Kraków,małopolskie,19.943,50.062
2011,chemia,Rzeszów,podkarpackie,22.058,50.032
2011,muzyka,Krzeszowice,małopolskie,19.634,50.153
2011,muzyka,Krzeszowice,małopolskie,19.634,50.153
2011,matematyka,Goleniów,zachodniopomorskie,14.828,53.564
2011,matematyka,Wrocław,dolnośląskie,17.029,51.103
2011,muzyka,Wymysłów,małopolskie,20.075,50.337
2011,muzyka,Warszawa,mazowieckie,21.180,52.190
2011,muzyka,Gdańsk,pomorskie,18.611,54.387
2011,matematyka,Chocznia,małopolskie,19.453,49.874
2011,humanistyka,Karniewo,mazowieckie,21.002,52.842
2011,balet,Gdańsk,pomorskie,18.611,54.387
2011,muzyka,Gdańsk,pomorskie,18.611,54.387
2011,biologia,Łomża,podlaskie,22.059,53.178
2011,muzyka,Gdańsk,pomorskie,18.611,54.387
2011,matematyka,Dobrcz,kujawsko-pomorskie,18.157,53.239
2011,fizyka,Kowala,mazowieckie,21.110,51.314
2012,fizyka,Białystok,podlaskie,23.144,53.112
2012,plastyka,Biłgoraj,lubelskie,22.722,50.541
2012,geografia,Żary,lubuskie,15.137,51.642
2012,matematyka,Katowice,śląskie,19.023,50.276
2012,biologia,Majdan Królewski,podkarpackie,21.788,50.366
2012,informatyka,Bolków,dolnośląskie,16.045,50.934
2012,biologia,Pierzchno,śląskie,18.974,50.836
2012,historia,Ostrów Wielkopolski,wielkopolskie,17.807,51.655
2012,fizyka,Warszawa,mazowieckie,20.952,52.273
2012,matematyka,Ząbki,mazowieckie,21.108,52.287
2012,matematyka,Rawa Mazowiecka,łódzkie,20.256,51.766
2012,fizyka,Strzyżów,podkarpackie,21.786,49.870
2012,matematyka,Przemyśl,podkarpackie,22.768,49.784
2012,informatyka,Niemcz,kujawsko-pomorskie,18.035,53.192
2012,biologia,Konin,wielkopolskie,18.251,52.223
2012,matematyka,Częstochowa,śląskie,19.120,50.812
2012,historia,Radom,mazowieckie,21.147,51.403
2012,plastyka,Opole,opolskie,17.977,50.673
2012,chemia,Łódź,łódzkie,19.452,51.801
2012,biologia,Kielce,świętokrzyskie,20.639,50.842
2012,biologia,Drzewica,łódzkie,20.420,51.452
2012,chemia,Skąpe,lubuskie,15.448,52.148
2012,biologia,Stalowa Wola,podkarpackie,22.054,50.583
2012,biologia,Rutki Kossaki,podlaskie,22.435,53.091
2012,biologia,Warszawa,mazowieckie,21.180,52.190
2012,biologia,Bielsko Biała,śląskie,19.058,49.822
2012,biologia,Słupsk,pomorskie,17.028,54.464
2012,biologia,Dobra,zachodniopomorskie,14.396,53.488
2012,chemia,Warka,mazowieckie,21.146,51.791
2012,chemia,Trzebinia,małopolskie,19.469,50.158
2012,biologia,Piotrków Trybunalski,łódzkie,19.703,51.405
2012,chemia,Grabów nad Pilicą,mazowieckie,21.235,51.730
2012,wielokierunkowe,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,biologia,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2012,chemia,Smolnica,śląskie,18.517,50.268
2012,biologia,Lisewo,kujawsko-pomorskie,18.675,53.290
2012,biologia,Końskie,świętokrzyskie,20.407,51.191
2012,biologia,Moryń,zachodniopomorskie,14.388,52.873
2012,biologia,Krapkowice,opolskie,17.964,50.475
2012,chemia,Tylicz,małopolskie,21.053,49.388
2012,biologia,Godkowo,warmińsko-mazurskie,19.889,54.078
2012,biologia,Łańcut,podkarpackie,22.257,50.078
2012,chemia,Ostrzeszów,wielkopolskie,17.935,51.427
2012,biologia,Wieluń,łódzkie,18.569,51.219
2012,biologia,Poznań,wielkopolskie,16.899,52.413
2012,biologia,Inowrocław,kujawsko-pomorskie,18.256,52.799
2012,chemia,Janów Lubelski,lubelskie,22.425,50.663
2012,biologia,Bielsko-Biała,śląskie,19.058,49.822
2012,chemia,Medyka,podkarpackie,22.922,49.821
2012,plastyka,Kraków,małopolskie,19.883,50.074
2012,biologia,Twardogóra,dolnośląskie,17.449,51.372
2012,geografia,Łańcut,podkarpackie,22.257,50.078
2012,plastyka,Jastrzębie-Zdrój,śląskie,18.643,49.940
2012,plastyka,Radziechowy,śląskie,19.127,49.636
2012,plastyka,Chełmiec,małopolskie,20.654,49.638
2012,plastyka,Nowy Targ,małopolskie,20.032,49.477
2012,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2012,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2012,plastyka,Skarżysko Kamienna,świętokrzyskie,20.875,51.112
2012,plastyka,Brzeziny,łódzkie,19.708,51.787
2012,plastyka,Pieńsk,dolnośląskie,15.097,51.245
2012,plastyka,Puck,pomorskie,18.383,54.701
2012,plastyka,Muszyna,małopolskie,20.920,49.354
2012,plastyka,Warszawa,mazowieckie,21.003,52.238
2012,plastyka,Stanisławów,mazowieckie,20.475,52.147
2012,plastyka,Stanisławów,mazowieckie,20.475,52.147
2012,informatyka,Jonkowo,warmińsko-mazurskie,20.275,53.830
2012,plastyka,Zabierzów,małopolskie,19.811,50.124
2012,fizyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2012,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2012,geografia,Puławy,lubelskie,21.969,51.416
2012,geografia,Warszawa,mazowieckie,21.003,52.238
2012,humanistyka,Kraków,małopolskie,19.943,50.062
2012,astronomia,Kruszwica,kujawsko-pomorskie,18.332,52.674
2012,fizyka,Kraków,małopolskie,19.883,50.074
2012,wielokierunkowe,Zielona Góra,lubuskie,15.522,51.943
2012,historia,Nowy Sącz,małopolskie,20.715,49.617
2012,matematyka,Morawica,świętokrzyskie,20.606,50.753
2012,matematyka,Gdynia,pomorskie,18.509,54.526
2012,matematyka,Dwikozy,świętokrzyskie,21.772,50.760
2012,humanistyka,Szczecin,zachodniopomorskie,14.667,53.377
2012,geografia,Radom,mazowieckie,21.147,51.403
2012,historia,Warszawa,mazowieckie,21.180,52.190
2012,biologia,Elbląg,warmińsko-mazurskie,19.404,54.156
2012,chemia,Kołobrzeg,zachodniopomorskie,15.583,54.176
2012,informatyka,Sosnowiec,śląskie,19.176,50.267
2012,matematyka,Lubraniec,kujawsko-pomorskie,18.811,52.512
2012,matematyka,Lublin,lubelskie,22.543,51.261
2012,matematyka,Łapy,podlaskie,22.884,52.991
2012,informatyka,Opoczno,łódzkie,20.279,51.375
2012,matematyka,Skała,małopolskie,19.864,50.214
2012,matematyka,Wolsztyn,wielkopolskie,16.159,52.083
2012,biologia,Jarosław,podkarpackie,22.678,50.016
2012,fizyka,Sanok,podkarpackie,22.206,49.555
2012,matematyka,Warszawa,mazowieckie,21.058,52.227
2012,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2012,biologia,Zawiercie,śląskie,19.417,50.488
2012,biologia,Zabrze,śląskie,18.786,50.325
2012,chemia,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2012,biologia,Toruń,kujawsko-pomorskie,18.598,53.014
2012,wielokierunkowe,Tulce,wielkopolskie,17.136,52.340
2012,geografia,Sierpc,mazowieckie,19.677,52.855
2012,historia,Skwierzyna,lubuskie,15.514,52.597
2012,fizyka,Warszawa,mazowieckie,20.952,52.273
2012,matematyka,Warszawa,mazowieckie,20.952,52.273
2012,informatyka,Ogrodzieniec,śląskie,19.548,50.457
2012,fizyka,Mieroszów,dolnośląskie,16.181,50.669
2012,informatyka,Pionki,mazowieckie,21.450,51.476
2012,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,astronomia,Kościan,wielkopolskie,16.681,52.095
2012,fizyka,Policzna,mazowieckie,21.627,51.455
2012,astronomia,Bystrzyca Kłodzka,dolnośląskie,16.643,50.299
2012,matematyka,Szamotuły,wielkopolskie,16.596,52.589
2012,informatyka,Kolno,podlaskie,21.921,53.436
2012,fizyka,Rudzica,śląskie,18.864,49.864
2012,matematyka,Przemyśl,podkarpackie,22.768,49.784
2012,astronomia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2012,fizyka,Rumia,pomorskie,18.388,54.571
2012,matematyka,Szczecin,zachodniopomorskie,14.590,53.469
2012,matematyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2012,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2012,informatyka,Warszawa,mazowieckie,20.952,52.273
2012,informatyka,Ropczyce,podkarpackie,21.605,50.056
2012,historia,Smołdzino,pomorskie,17.250,54.680
2012,biologia,Kłecko,wielkopolskie,17.401,52.635
2012,muzyka,Katowice,śląskie,19.023,50.276
2012,muzyka,Warszawa,mazowieckie,21.180,52.190
2012,muzyka,Jaworzno,,19.350,50.172
2012,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2012,muzyka,Kielce,świętokrzyskie,20.639,50.842
2012,muzyka,Gdańsk,pomorskie,18.611,54.387
2012,muzyka,Poznań,wielkopolskie,16.925,52.433
2012,muzyka,Warszawa,mazowieckie,21.058,52.227
2012,nauki społeczne,Kielce,świętokrzyskie,20.639,50.842
2012,muzyka,Tymbark,małopolskie,20.317,49.737
2012,muzyka,Długołęka,dolnośląskie,17.169,51.210
2012,muzyka,Poznań,wielkopolskie,16.899,52.413
2012,muzyka,Oleśnica,dolnośląskie,17.390,51.213
2012,muzyka,Tychy,śląskie,19.020,50.122
2012,muzyka,Ełk,,22.361,53.846
2012,muzyka,Suchowola,podlaskie,23.141,53.559
2012,muzyka,Białystok,podlaskie,23.144,53.112
2012,muzyka,Białystok,podlaskie,23.144,53.112
2012,muzyka,Skarżysko Kamienna,świętokrzyskie,20.875,51.112
2012,muzyka,Kraków,małopolskie,19.943,50.062
2012,informatyka,Wołomin,mazowieckie,21.242,52.339
2012,muzyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2012,muzyka,Warszawa,mazowieckie,20.952,52.273
2012,muzyka,Warszawa,mazowieckie,21.180,52.190
2012,muzyka,Suwałki,podlaskie,22.931,54.112
2012,muzyka,Wrocław,dolnośląskie,17.101,51.109
2012,muzyka,Żory,śląskie,18.701,50.045
2012,muzyka,Domecko,opolskie,17.863,50.618
2012,muzyka,Nowa Sól,lubuskie,15.717,51.803
2012,muzyka,Gdańsk,pomorskie,18.611,54.387
2012,muzyka,Bytom,śląskie,18.916,50.348
2012,muzyka,Szczecin-Bezrzecze,zachodniopomorskie,14.458,53.457
2012,muzyka,Izabelin,mazowieckie,20.823,52.283
2012,muzyka,Tymbark,małopolskie,20.317,49.737
2012,muzyka,Obrzycko,wielkopolskie,16.526,52.687
2012,muzyka,Skarżysko Kamienna,świętokrzyskie,20.875,51.112
2012,muzyka,Katowice,śląskie,19.023,50.276
2012,muzyka,Przeworsk,podkarpackie,22.494,50.059
2012,muzyka,Warszawa,mazowieckie,21.003,52.238
2012,muzyka,Dziekanów Polski,mazowieckie,20.865,52.348
2012,muzyka,Siemianowice,śląskie,19.030,50.326
2012,informatyka,Andrychów,małopolskie,19.338,49.852
2012,matematyka,Purda,warmińsko-mazurskie,20.688,53.711
2012,matematyka,Gdańsk,pomorskie,18.611,54.387
2012,historia,Bolesławiec,dolnośląskie,15.566,51.266
2012,humanistyka,Zator,małopolskie,19.433,49.985
2012,humanistyka,Gielniów,mazowieckie,20.487,51.385
2012,humanistyka,Zator,małopolskie,19.433,49.985
2012,humanistyka,Gdańsk,pomorskie,18.611,54.387
2012,humanistyka,Tomaszów Lubelski,lubelskie,23.416,50.447
2012,humanistyka,Jelenia Góra,dolnośląskie,15.719,50.904
2012,historia,Ostrołęka,mazowieckie,21.559,53.088
2012,historia,Wojaszówka,podkarpackie,21.711,49.777
2012,humanistyka,Kielce,świętokrzyskie,20.639,50.842
2012,humanistyka,Krzyż Wielkopolski,wielkopolskie,16.047,52.897
2012,humanistyka,Wolbórz,łódzkie,19.831,51.502
2012,humanistyka,Stalowa Wola,podkarpackie,22.054,50.583
2012,historia,Bielsko Biała,śląskie,19.058,49.822
2012,matematyka,Łomża,podlaskie,22.059,53.178
2012,humanistyka,Szczecin,zachodniopomorskie,14.590,53.469
2012,historia,Nysa,opolskie,17.330,50.482
2012,historia,Skórzewo,wielkopolskie,16.800,52.383
2012,humanistyka,Ostrołęka,mazowieckie,21.559,53.088
2012,historia,Warszawa-Wesoła,mazowieckie,21.225,52.233
2012,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,informatyka,Poznań,wielkopolskie,16.899,52.413
2012,fizyka,Bartoszyce,warmińsko-mazurskie,20.808,54.253
2012,informatyka,Sejny,podlaskie,23.339,54.115
2012,matematyka,Trzebnica,dolnośląskie,17.107,51.338
2012,matematyka,Gorzów Wielkopolski,lubuskie,15.237,52.733
